Filename,Color Border,Blackline,Perimeter,Noise,Blur,Brightness
000000013357.jpg,0,1,0,0,0,0
000000013362.jpg,0,1,0,0,0,0
000000013364.jpg,0,1,0,0,0,0
000000013372.jpg,0,1,0,0,0,0
000000013397.jpg,0,1,0,0,0,0
000000013417.jpg,0,1,0,0,0,0
000000013420.jpg,0,1,0,0,0,0
000000013428.jpg,0,1,0,0,0,0
000000013432.jpg,0,1,0,0,0,0
000000013445.jpg,0,1,0,0,0,0
000000013452.jpg,0,1,0,0,0,0
000000013463.jpg,0,1,0,0,0,0
000000013465.jpg,0,1,0,0,0,0
000000013468.jpg,0,1,0,0,0,0
000000013482.jpg,0,1,0,0,0,0
000000013506.jpg,0,1,0,0,0,0
000000013517.jpg,0,1,0,0,0,0
000000013524.jpg,0,1,0,0,0,0
000000013528.jpg,0,1,0,0,0,0
000000013540.jpg,0,1,0,0,0,0
000000013550.jpg,0,1,0,0,0,0
000000013565.jpg,0,1,0,0,0,0
000000013568.jpg,0,1,0,0,0,0
000000013603.jpg,0,1,0,0,0,0
000000013605.jpg,0,1,0,0,0,0
000000013616.jpg,0,1,0,0,0,0
000000013636.jpg,0,1,0,0,0,0
000000013639.jpg,0,1,0,0,0,0
000000013650.jpg,0,1,0,0,0,0
000000013670.jpg,0,1,0,0,0,0
000000013675.jpg,0,1,0,0,0,0
000000013715.jpg,0,1,0,0,0,0
000000013722.jpg,0,1,0,0,0,0
000000013763.jpg,0,1,0,0,0,0
000000013769.jpg,0,1,0,0,0,0
000000013770.jpg,0,1,0,0,0,0
000000013789.jpg,0,1,0,0,0,0
000000013800.jpg,0,1,0,0,0,0
000000013802.jpg,0,1,0,0,0,0
000000013815.jpg,0,1,0,0,0,0
000000013832.jpg,0,1,0,0,0,0
000000013835.jpg,0,1,0,0,0,0
000000013856.jpg,0,1,0,0,0,0
000000013867.jpg,0,1,0,0,0,0
000000013868.jpg,0,1,0,0,0,0
000000013874.jpg,0,1,0,0,0,0
000000013876.jpg,0,1,0,0,0,0
000000013882.jpg,0,1,0,0,0,0
000000013900.jpg,0,1,0,0,0,0
000000013909.jpg,0,1,0,0,0,0
000000013912.jpg,0,1,0,0,0,0
000000013914.jpg,0,1,0,0,0,0
000000013916.jpg,0,1,0,0,0,0
000000013921.jpg,0,1,0,0,0,0
000000013922.jpg,0,1,0,0,0,0
000000013934.jpg,0,1,0,0,0,0
000000013938.jpg,0,1,0,0,0,0
000000013943.jpg,0,1,0,0,0,0
000000013979.jpg,0,1,0,0,0,0
000000013983.jpg,0,1,0,0,0,0
000000013988.jpg,0,1,0,0,0,0
000000013991.jpg,0,1,0,0,0,0
000000013992.jpg,0,1,0,0,0,0
000000014008.jpg,0,1,0,0,0,0
000000014014.jpg,0,1,0,0,0,0
000000014029.jpg,0,1,0,0,0,0
000000014034.jpg,0,1,0,0,0,0
000000014036.jpg,0,1,0,0,0,0
000000014044.jpg,0,1,0,0,0,0
000000014049.jpg,0,1,0,0,0,0
000000014070.jpg,0,1,0,0,0,0
000000014073.jpg,0,1,0,0,0,0
000000014088.jpg,0,1,0,0,0,0
000000014089.jpg,0,1,0,0,0,0
000000014090.jpg,0,1,0,0,0,0
000000014108.jpg,0,1,0,0,0,0
000000014138.jpg,0,1,0,0,0,0
000000014151.jpg,0,1,0,0,0,0
000000014152.jpg,0,1,0,0,0,0
000000014159.jpg,0,1,0,0,0,0
000000014160.jpg,0,1,0,0,0,0
000000014167.jpg,0,1,0,0,0,0
000000014168.jpg,0,1,0,0,0,0
000000014203.jpg,0,1,0,0,0,0
000000014209.jpg,0,1,0,0,0,0
000000014238.jpg,0,1,0,0,0,0
000000014252.jpg,0,1,0,0,0,0
000000014253.jpg,0,1,0,0,0,0
000000014265.jpg,0,1,0,0,0,0
000000014271.jpg,0,1,0,0,0,0
000000014278.jpg,0,1,0,0,0,0
000000014281.jpg,0,1,0,0,0,0
000000014282.jpg,0,1,0,0,0,0
000000014283.jpg,0,1,0,0,0,0
000000014285.jpg,0,1,0,0,0,0
000000014297.jpg,0,1,0,0,0,0
000000014307.jpg,0,1,0,0,0,0
000000014312.jpg,0,1,0,0,0,0
000000014319.jpg,0,1,0,0,0,0
000000014321.jpg,0,1,0,0,0,0
000000014329.jpg,0,1,0,0,0,0
000000014335.jpg,0,1,0,0,0,0
000000014352.jpg,0,1,0,0,0,0
000000014353.jpg,0,1,0,0,0,0
000000014359.jpg,0,1,0,0,0,0
000000014367.jpg,0,1,0,0,0,0
000000014375.jpg,0,1,0,0,0,0
000000014385.jpg,0,1,0,0,0,0
000000014392.jpg,0,1,0,0,0,0
000000014428.jpg,0,1,0,0,0,0
000000014430.jpg,0,1,0,0,0,0
000000014450.jpg,0,1,0,0,0,0
000000014458.jpg,0,1,0,0,0,0
000000014470.jpg,0,1,0,0,0,0
000000014475.jpg,0,1,0,0,0,0
000000014477.jpg,0,1,0,0,0,0
000000014483.jpg,0,1,0,0,0,0
000000014488.jpg,0,1,0,0,0,0
000000014493.jpg,0,1,0,0,0,0
000000014494.jpg,0,1,0,0,0,0
000000014504.jpg,0,1,0,0,0,0
000000014514.jpg,0,1,0,0,0,0
000000014526.jpg,0,1,0,0,0,0
000000014533.jpg,0,1,0,0,0,0
000000014546.jpg,0,1,0,0,0,0
000000014547.jpg,0,1,0,0,0,0
000000014562.jpg,0,1,0,0,0,0
000000014575.jpg,0,1,0,0,0,0
000000014600.jpg,0,1,0,0,0,0
000000014629.jpg,0,1,0,0,0,0
000000014630.jpg,0,1,0,0,0,0
000000014676.jpg,0,1,0,0,0,0
000000014686.jpg,0,1,0,0,0,0
000000014691.jpg,0,1,0,0,0,0
000000014698.jpg,0,1,0,0,0,0
000000014723.jpg,0,1,0,0,0,0
000000014728.jpg,0,1,0,0,0,0
000000014730.jpg,0,1,0,0,0,0
000000014736.jpg,0,1,0,0,0,0
000000014740.jpg,0,1,0,0,0,0
000000014750.jpg,0,1,0,0,0,0
000000014766.jpg,0,1,0,0,0,0
000000014768.jpg,0,1,0,0,0,0
000000014781.jpg,0,1,0,0,0,0
000000014791.jpg,0,1,0,0,0,0
000000014795.jpg,0,1,0,0,0,0
000000014798.jpg,0,1,0,0,0,0
000000014801.jpg,0,1,0,0,0,0
000000014804.jpg,0,1,0,0,0,0
000000014812.jpg,0,1,0,0,0,0
000000014820.jpg,0,1,0,0,0,0
000000014824.jpg,0,1,0,0,0,0
000000014844.jpg,0,1,0,0,0,0
000000014849.jpg,0,1,0,0,0,0
000000014854.jpg,0,1,0,0,0,0
000000014862.jpg,0,1,0,0,0,0
000000014864.jpg,0,1,0,0,0,0
000000014872.jpg,0,1,0,0,0,0
000000014874.jpg,0,1,0,0,0,0
000000014876.jpg,0,1,0,0,0,0
000000014886.jpg,0,1,0,0,0,0
000000014961.jpg,0,1,0,0,0,0
000000014969.jpg,0,1,0,0,0,0
000000014974.jpg,0,1,0,0,0,0
000000014985.jpg,0,1,0,0,0,0
000000014986.jpg,0,1,0,0,0,0
000000014990.jpg,0,1,0,0,0,0
000000015008.jpg,0,1,0,0,0,0
000000015016.jpg,0,1,0,0,0,0
000000015029.jpg,0,1,0,0,0,0
000000015032.jpg,0,1,0,0,0,0
000000015036.jpg,0,1,0,0,0,0
000000015062.jpg,0,1,0,0,0,0
000000015067.jpg,0,1,0,0,0,0
000000015070.jpg,0,1,0,0,0,0
000000015073.jpg,0,1,0,0,0,0
000000015074.jpg,0,1,0,0,0,0
000000015085.jpg,0,1,0,0,0,0
000000015089.jpg,0,1,0,0,0,0
000000015096.jpg,0,1,0,0,0,0
000000015097.jpg,0,1,0,0,0,0
000000015109.jpg,0,1,0,0,0,0
000000015110.jpg,0,1,0,0,0,0
000000015117.jpg,0,1,0,0,0,0
000000015126.jpg,0,1,0,0,0,0
000000015140.jpg,0,1,0,0,0,0
000000015148.jpg,0,1,0,0,0,0
000000015155.jpg,0,1,0,0,0,0
000000015156.jpg,0,1,0,0,0,0
000000015175.jpg,0,1,0,0,0,0
000000015179.jpg,0,1,0,0,0,0
000000015203.jpg,0,1,0,0,0,0
000000015236.jpg,0,1,0,0,0,0
000000015239.jpg,0,1,0,0,0,0
000000015257.jpg,0,1,0,0,0,0
000000015259.jpg,0,1,0,0,0,0
000000015267.jpg,0,1,0,0,0,0
000000015269.jpg,0,1,0,0,0,0
000000015273.jpg,0,1,0,0,0,0
000000015274.jpg,0,1,0,0,0,0
000000015297.jpg,0,1,0,0,0,0
000000015301.jpg,0,1,0,0,0,0
000000015311.jpg,0,1,0,0,0,0
000000015329.jpg,0,1,0,0,0,0
000000015345.jpg,0,1,0,0,0,0
000000015346.jpg,0,1,0,0,0,0
000000015355.jpg,0,1,0,0,0,0
000000015356.jpg,0,1,0,0,0,0
000000015379.jpg,0,1,0,0,0,0
000000015392.jpg,0,1,0,0,0,0
000000015400.jpg,0,1,0,0,0,0
000000015404.jpg,0,1,0,0,0,0
000000015409.jpg,0,1,0,0,0,0
000000015427.jpg,0,1,0,0,0,0
000000015438.jpg,0,1,0,0,0,0
000000015451.jpg,0,1,0,0,0,0
000000015468.jpg,0,1,0,0,0,0
000000015469.jpg,0,1,0,0,0,0
000000015514.jpg,0,1,0,0,0,0
000000015518.jpg,0,1,0,0,0,0
000000015524.jpg,0,1,0,0,0,0
000000015528.jpg,0,1,0,0,0,0
000000015544.jpg,0,1,0,0,0,0
000000015546.jpg,0,1,0,0,0,0
000000015559.jpg,0,1,0,0,0,0
000000015567.jpg,0,1,0,0,0,0
000000015581.jpg,0,1,0,0,0,0
000000015582.jpg,0,1,0,0,0,0
000000015586.jpg,0,1,0,0,0,0
000000015588.jpg,0,1,0,0,0,0
000000015595.jpg,0,1,0,0,0,0
000000015610.jpg,0,1,0,0,0,0
000000015614.jpg,0,1,0,0,0,0
000000015644.jpg,0,1,0,0,0,0
000000015645.jpg,0,1,0,0,0,0
000000015658.jpg,0,1,0,0,0,0
000000015663.jpg,0,1,0,0,0,0
000000015678.jpg,0,1,0,0,0,0
000000015684.jpg,0,1,0,0,0,0
000000015693.jpg,0,1,0,0,0,0
000000015704.jpg,0,1,0,0,0,0
000000015709.jpg,0,1,0,0,0,0
000000015725.jpg,0,1,0,0,0,0
000000015735.jpg,0,1,0,0,0,0
000000015738.jpg,0,1,0,0,0,0
000000015757.jpg,0,1,0,0,0,0
000000015759.jpg,0,1,0,0,0,0
000000015772.jpg,0,1,0,0,0,0
000000015792.jpg,0,1,0,0,0,0
000000015794.jpg,0,1,0,0,0,0
000000015797.jpg,0,1,0,0,0,0
000000015802.jpg,0,1,0,0,0,0
000000015816.jpg,0,1,0,0,0,0
000000015826.jpg,0,1,0,0,0,0
000000015830.jpg,0,1,0,0,0,0
000000015839.jpg,0,1,0,0,0,0
000000015843.jpg,0,1,0,0,0,0
000000015850.jpg,0,1,0,0,0,0
000000015859.jpg,0,1,0,0,0,0
000000015870.jpg,0,1,0,0,0,0
000000015876.jpg,0,1,0,0,0,0
000000015881.jpg,0,1,0,0,0,0
000000015895.jpg,0,1,0,0,0,0
000000015902.jpg,0,1,0,0,0,0
000000015915.jpg,0,1,0,0,0,0
000000015918.jpg,0,1,0,0,0,0
000000015919.jpg,0,1,0,0,0,0
000000015927.jpg,0,1,0,0,0,0
000000015963.jpg,0,1,0,0,0,0
000000015968.jpg,0,1,0,0,0,0
000000015976.jpg,0,1,0,0,0,0
000000015984.jpg,0,1,0,0,0,0
000000015987.jpg,0,1,0,0,0,0
000000016005.jpg,0,1,0,0,0,0
000000016027.jpg,0,1,0,0,0,0
000000016030.jpg,0,1,0,0,0,0
000000016037.jpg,0,1,0,0,0,0
000000016038.jpg,0,1,0,0,0,0
000000016039.jpg,0,1,0,0,0,0
000000016046.jpg,0,1,0,0,0,0
000000016060.jpg,0,1,0,0,0,0
000000016069.jpg,0,1,0,0,0,0
000000016071.jpg,0,1,0,0,0,0
000000016072.jpg,0,1,0,0,0,0
000000016076.jpg,0,1,0,0,0,0
000000016084.jpg,0,1,0,0,0,0
000000016089.jpg,0,1,0,0,0,0
000000016099.jpg,0,1,0,0,0,0
000000016101.jpg,0,1,0,0,0,0
000000016109.jpg,0,1,0,0,0,0
000000016112.jpg,0,1,0,0,0,0
000000016113.jpg,0,1,0,0,0,0
000000016125.jpg,0,1,0,0,0,0
000000016142.jpg,0,1,0,0,0,0
000000016161.jpg,0,1,0,0,0,0
000000016164.jpg,0,1,0,0,0,0
000000016173.jpg,0,1,0,0,0,0
000000016180.jpg,0,1,0,0,0,0
000000016188.jpg,0,1,0,0,0,0
000000016193.jpg,0,1,0,0,0,0
000000016209.jpg,0,1,0,0,0,0
000000016210.jpg,0,1,0,0,0,0
000000016216.jpg,0,1,0,0,0,0
000000016237.jpg,0,1,0,0,0,0
000000016240.jpg,0,1,0,0,0,0
000000016243.jpg,0,1,0,0,0,0
000000016251.jpg,0,1,0,0,0,0
000000016253.jpg,0,1,0,0,0,0
000000016254.jpg,0,1,0,0,0,0
000000016255.jpg,0,1,0,0,0,0
000000016257.jpg,0,1,0,0,0,0
000000016292.jpg,0,1,0,0,0,0
000000016295.jpg,0,1,0,0,0,0
000000016297.jpg,0,1,0,0,0,0
000000016308.jpg,0,1,0,0,0,0
000000016314.jpg,0,1,0,0,0,0
000000016327.jpg,0,1,0,0,0,0
000000016335.jpg,0,1,0,0,0,0
000000016346.jpg,0,1,0,0,0,0
000000016355.jpg,0,1,0,0,0,0
000000016356.jpg,0,1,0,0,0,0
000000016403.jpg,0,1,0,0,0,0
000000016408.jpg,0,1,0,0,0,0
000000016418.jpg,0,1,0,0,0,0
000000016424.jpg,0,1,0,0,0,0
000000016432.jpg,0,1,0,0,0,0
000000016458.jpg,0,1,0,0,0,0
000000016465.jpg,0,1,0,0,0,0
000000016466.jpg,0,1,0,0,0,0
000000016470.jpg,0,1,0,0,0,0
000000016483.jpg,0,1,0,0,0,0
000000016497.jpg,0,1,0,0,0,0
000000016499.jpg,0,1,0,0,0,0
000000016509.jpg,0,1,0,0,0,0
000000016513.jpg,0,1,0,0,0,0
000000016520.jpg,0,1,0,0,0,0
000000016538.jpg,0,1,0,0,0,0
000000016546.jpg,0,1,0,0,0,0
000000016556.jpg,0,1,0,0,0,0
000000016567.jpg,0,1,0,0,0,0
000000016573.jpg,0,1,0,0,0,0
000000016575.jpg,0,1,0,0,0,0
000000016578.jpg,0,1,0,0,0,0
000000016590.jpg,0,1,0,0,0,0
000000016593.jpg,0,1,0,0,0,0
000000016606.jpg,0,1,0,0,0,0
000000016616.jpg,0,1,0,0,0,0
000000016629.jpg,0,1,0,0,0,0
000000016653.jpg,0,1,0,0,0,0
000000016660.jpg,0,1,0,0,0,0
000000016665.jpg,0,1,0,0,0,0
000000016669.jpg,0,1,0,0,0,0
000000016670.jpg,0,1,0,0,0,0
000000016672.jpg,0,1,0,0,0,0
000000016673.jpg,0,1,0,0,0,0
000000016680.jpg,0,1,0,0,0,0
000000016697.jpg,0,1,0,0,0,0
000000016701.jpg,0,1,0,0,0,0
000000016704.jpg,0,1,0,0,0,0
000000016730.jpg,0,1,0,0,0,0
000000016732.jpg,0,1,0,0,0,0
000000016737.jpg,0,1,0,0,0,0
000000016741.jpg,0,1,0,0,0,0
000000016755.jpg,0,1,0,0,0,0
000000016757.jpg,0,1,0,0,0,0
000000016758.jpg,0,1,0,0,0,0
000000016764.jpg,0,1,0,0,0,0
000000016765.jpg,0,1,0,0,0,0
000000016773.jpg,0,1,0,0,0,0
000000016776.jpg,0,1,0,0,0,0
000000016796.jpg,0,1,0,0,0,0
000000016825.jpg,0,1,0,0,0,0
000000016827.jpg,0,1,0,0,0,0
000000016831.jpg,0,1,0,0,0,0
000000016836.jpg,0,1,0,0,0,0
000000016837.jpg,0,1,0,0,0,0
000000016848.jpg,0,1,0,0,0,0
000000016857.jpg,0,1,0,0,0,0
000000016902.jpg,0,1,0,0,0,0
000000016935.jpg,0,1,0,0,0,0
000000016957.jpg,0,1,0,0,0,0
000000016959.jpg,0,1,0,0,0,0
000000016964.jpg,0,1,0,0,0,0
000000016980.jpg,0,1,0,0,0,0
000000016995.jpg,0,1,0,0,0,0
000000017003.jpg,0,1,0,0,0,0
000000017004.jpg,0,1,0,0,0,0
000000017018.jpg,0,1,0,0,0,0
000000017055.jpg,0,1,0,0,0,0
000000017078.jpg,0,1,0,0,0,0
000000017089.jpg,0,1,0,0,0,0
000000017095.jpg,0,1,0,0,0,0
000000017096.jpg,0,1,0,0,0,0
000000017100.jpg,0,1,0,0,0,0
000000017106.jpg,0,1,0,0,0,0
000000017153.jpg,0,1,0,0,0,0
000000017166.jpg,0,1,0,0,0,0
000000017167.jpg,0,1,0,0,0,0
000000017171.jpg,0,1,0,0,0,0
000000017174.jpg,0,1,0,0,0,0
000000017179.jpg,0,1,0,0,0,0
000000017180.jpg,0,1,0,0,0,0
000000017183.jpg,0,1,0,0,0,0
000000017192.jpg,0,1,0,0,0,0
000000017203.jpg,0,1,0,0,0,0
000000017226.jpg,0,1,0,0,0,0
000000017235.jpg,0,1,0,0,0,0
000000017244.jpg,0,1,0,0,0,0
000000017260.jpg,0,1,0,0,0,0
000000017267.jpg,0,1,0,0,0,0
000000017272.jpg,0,1,0,0,0,0
000000017273.jpg,0,1,0,0,0,0
000000017282.jpg,0,1,0,0,0,0
000000017305.jpg,0,1,0,0,0,0
000000017308.jpg,0,1,0,0,0,0
000000017312.jpg,0,1,0,0,0,0
000000017313.jpg,0,1,0,0,0,0
000000017316.jpg,0,1,0,0,0,0
000000017320.jpg,0,1,0,0,0,0
000000017325.jpg,0,1,0,0,0,0
000000017350.jpg,0,1,0,0,0,0
000000017352.jpg,0,1,0,0,0,0
000000017376.jpg,0,1,0,0,0,0
000000017420.jpg,0,1,0,0,0,0
000000017429.jpg,0,1,0,0,0,0
000000017449.jpg,0,1,0,0,0,0
000000017450.jpg,0,1,0,0,0,0
000000017451.jpg,0,1,0,0,0,0
000000017460.jpg,0,1,0,0,0,0
000000017474.jpg,0,1,0,0,0,0
000000017476.jpg,0,1,0,0,0,0
000000017483.jpg,0,1,0,0,0,0
000000017484.jpg,0,1,0,0,0,0
000000017487.jpg,0,1,0,0,0,0
000000017526.jpg,0,1,0,0,0,0
000000017534.jpg,0,1,0,0,0,0
000000017551.jpg,0,1,0,0,0,0
000000017553.jpg,0,1,0,0,0,0
000000017559.jpg,0,1,0,0,0,0
000000017560.jpg,0,1,0,0,0,0
000000017570.jpg,0,1,0,0,0,0
000000017583.jpg,0,1,0,0,0,0
000000017591.jpg,0,1,0,0,0,0
000000017604.jpg,0,1,0,0,0,0
000000017625.jpg,0,1,0,0,0,0
000000017629.jpg,0,1,0,0,0,0
000000017651.jpg,0,1,0,0,0,0
000000017667.jpg,0,1,0,0,0,0
000000017675.jpg,0,1,0,0,0,0
000000017697.jpg,0,1,0,0,0,0
000000017707.jpg,0,1,0,0,0,0
000000017712.jpg,0,1,0,0,0,0
000000017741.jpg,0,1,0,0,0,0
000000017751.jpg,0,1,0,0,0,0
000000017755.jpg,0,1,0,0,0,0
000000017760.jpg,0,1,0,0,0,0
000000017766.jpg,0,1,0,0,0,0
000000017769.jpg,0,1,0,0,0,0
000000017776.jpg,0,1,0,0,0,0
000000017799.jpg,0,1,0,0,0,0
000000017810.jpg,0,1,0,0,0,0
000000017858.jpg,0,1,0,0,0,0
000000017859.jpg,0,1,0,0,0,0
000000017869.jpg,0,1,0,0,0,0
000000017870.jpg,0,1,0,0,0,0
000000017873.jpg,0,1,0,0,0,0
000000017877.jpg,0,1,0,0,0,0
000000017882.jpg,0,1,0,0,0,0
000000017896.jpg,0,1,0,0,0,0
000000017909.jpg,0,1,0,0,0,0
000000017927.jpg,0,1,0,0,0,0
000000017938.jpg,0,1,0,0,0,0
000000017945.jpg,0,1,0,0,0,0
000000017954.jpg,0,1,0,0,0,0
000000017967.jpg,0,1,0,0,0,0
000000018000.jpg,0,1,0,0,0,0
000000018011.jpg,0,1,0,0,0,0
000000018029.jpg,0,1,0,0,0,0
000000018040.jpg,0,1,0,0,0,0
000000018041.jpg,0,1,0,0,0,0
000000018046.jpg,0,1,0,0,0,0
000000018058.jpg,0,1,0,0,0,0
000000018059.jpg,0,1,0,0,0,0
000000018072.jpg,0,1,0,0,0,0
000000018090.jpg,0,1,0,0,0,0
000000018093.jpg,0,1,0,0,0,0
000000018098.jpg,0,1,0,0,0,0
000000018136.jpg,0,1,0,0,0,0
000000018148.jpg,0,1,0,0,0,0
000000018149.jpg,0,1,0,0,0,0
000000018158.jpg,0,1,0,0,0,0
000000018171.jpg,0,1,0,0,0,0
000000018191.jpg,0,1,0,0,0,0
000000018201.jpg,0,1,0,0,0,0
000000018233.jpg,0,1,0,0,0,0
000000018250.jpg,0,1,0,0,0,0
000000018252.jpg,0,1,0,0,0,0
000000018267.jpg,0,1,0,0,0,0
000000018270.jpg,0,1,0,0,0,0
000000018276.jpg,0,1,0,0,0,0
000000018293.jpg,0,1,0,0,0,0
000000018294.jpg,0,1,0,0,0,0
000000018309.jpg,0,1,0,0,0,0
000000018312.jpg,0,1,0,0,0,0
000000018317.jpg,0,1,0,0,0,0
000000018319.jpg,0,0,1,0,0,0
000000018333.jpg,0,0,1,0,0,0
000000018336.jpg,0,0,1,0,0,0
000000018350.jpg,0,0,1,0,0,0
000000018366.jpg,0,0,1,0,0,0
000000018367.jpg,0,0,1,0,0,0
000000018370.jpg,0,0,1,0,0,0
000000018373.jpg,0,0,1,0,0,0
000000018377.jpg,0,0,1,0,0,0
000000018389.jpg,0,0,1,0,0,0
000000018394.jpg,0,0,1,0,0,0
000000018396.jpg,0,0,1,0,0,0
000000018401.jpg,0,0,1,0,0,0
000000018412.jpg,0,0,1,0,0,0
000000018425.jpg,0,0,1,0,0,0
000000018426.jpg,0,0,1,0,0,0
000000018439.jpg,0,0,1,0,0,0
000000018441.jpg,0,0,1,0,0,0
000000018460.jpg,0,0,1,0,0,0
000000018464.jpg,0,0,1,0,0,0
000000018467.jpg,0,0,1,0,0,0
000000018473.jpg,0,0,1,0,0,0
000000018475.jpg,0,0,1,0,0,0
000000018480.jpg,0,0,1,0,0,0
000000018482.jpg,0,0,1,0,0,0
000000018490.jpg,0,0,1,0,0,0
000000018495.jpg,0,0,1,0,0,0
000000018507.jpg,0,0,1,0,0,0
000000018523.jpg,0,0,1,0,0,0
000000018530.jpg,0,0,1,0,0,0
000000018531.jpg,0,0,1,0,0,0
000000018535.jpg,0,0,1,0,0,0
000000018542.jpg,0,0,1,0,0,0
000000018553.jpg,0,0,1,0,0,0
000000018554.jpg,0,0,1,0,0,0
000000018557.jpg,0,0,1,0,0,0
000000018563.jpg,0,0,1,0,0,0
000000018564.jpg,0,0,1,0,0,0
000000018584.jpg,0,0,1,0,0,0
000000018601.jpg,0,0,1,0,0,0
000000018614.jpg,0,0,1,0,0,0
000000018641.jpg,0,0,1,0,0,0
000000018656.jpg,0,0,1,0,0,0
000000018661.jpg,0,0,1,0,0,0
000000018666.jpg,0,0,1,0,0,0
000000018687.jpg,0,0,1,0,0,0
000000018688.jpg,0,0,1,0,0,0
000000018691.jpg,0,0,1,0,0,0
000000018702.jpg,0,0,1,0,0,0
000000018704.jpg,0,0,1,0,0,0
000000018728.jpg,0,0,1,0,0,0
000000018736.jpg,0,0,1,0,0,0
000000018748.jpg,0,0,1,0,0,0
000000018750.jpg,0,0,1,0,0,0
000000018773.jpg,0,0,1,0,0,0
000000018780.jpg,0,0,1,0,0,0
000000018783.jpg,0,0,1,0,0,0
000000018785.jpg,0,0,1,0,0,0
000000018792.jpg,0,0,1,0,0,0
000000018794.jpg,0,0,1,0,0,0
000000018802.jpg,0,0,1,0,0,0
000000018809.jpg,0,0,1,0,0,0
000000018811.jpg,0,0,1,0,0,0
000000018816.jpg,0,0,1,0,0,0
000000018839.jpg,0,0,1,0,0,0
000000018841.jpg,0,0,1,0,0,0
000000018862.jpg,0,0,1,0,0,0
000000018866.jpg,0,0,1,0,0,0
000000018885.jpg,0,0,1,0,0,0
000000018886.jpg,0,0,1,0,0,0
000000018896.jpg,0,0,1,0,0,0
000000018903.jpg,0,0,1,0,0,0
000000018917.jpg,0,0,1,0,0,0
000000018928.jpg,0,0,1,0,0,0
000000018930.jpg,0,0,1,0,0,0
000000018935.jpg,0,0,1,0,0,0
000000018940.jpg,0,0,1,0,0,0
000000018942.jpg,0,0,1,0,0,0
000000018952.jpg,0,0,1,0,0,0
000000018956.jpg,0,0,1,0,0,0
000000018957.jpg,0,0,1,0,0,0
000000018958.jpg,0,0,1,0,0,0
000000018975.jpg,0,0,1,0,0,0
000000018983.jpg,0,0,1,0,0,0
000000018994.jpg,0,0,1,0,0,0
000000019013.jpg,0,0,1,0,0,0
000000019022.jpg,0,0,1,0,0,0
000000019023.jpg,0,0,1,0,0,0
000000019028.jpg,0,0,1,0,0,0
000000019032.jpg,0,0,1,0,0,0
000000019036.jpg,0,0,1,0,0,0
000000019037.jpg,0,0,1,0,0,0
000000019060.jpg,0,0,1,0,0,0
000000019062.jpg,0,0,1,0,0,0
000000019074.jpg,0,0,1,0,0,0
000000019093.jpg,0,0,1,0,0,0
000000019096.jpg,0,0,1,0,0,0
000000019102.jpg,0,0,1,0,0,0
000000019131.jpg,0,0,1,0,0,0
000000019142.jpg,0,0,1,0,0,0
000000019146.jpg,0,0,1,0,0,0
000000019160.jpg,0,0,1,0,0,0
000000019167.jpg,0,0,1,0,0,0
000000019181.jpg,0,0,1,0,0,0
000000019182.jpg,0,0,1,0,0,0
000000019185.jpg,0,0,1,0,0,0
000000019193.jpg,0,0,1,0,0,0
000000019202.jpg,0,0,1,0,0,0
000000019226.jpg,0,0,1,0,0,0
000000019238.jpg,0,0,1,0,0,0
000000019247.jpg,0,0,1,0,0,0
000000019250.jpg,0,0,1,0,0,0
000000019251.jpg,0,0,1,0,0,0
000000019304.jpg,0,0,1,0,0,0
000000019306.jpg,0,0,1,0,0,0
000000019313.jpg,0,0,1,0,0,0
000000019320.jpg,0,0,1,0,0,0
000000019351.jpg,0,0,1,0,0,0
000000019358.jpg,0,0,1,0,0,0
000000019375.jpg,0,0,1,0,0,0
000000019387.jpg,0,0,1,0,0,0
000000019388.jpg,0,0,1,0,0,0
000000019391.jpg,0,0,1,0,0,0
000000019394.jpg,0,0,1,0,0,0
000000019399.jpg,0,0,1,0,0,0
000000019404.jpg,0,0,1,0,0,0
000000019413.jpg,0,0,1,0,0,0
000000019428.jpg,0,0,1,0,0,0
000000019443.jpg,0,0,1,0,0,0
000000019444.jpg,0,0,1,0,0,0
000000019446.jpg,0,0,1,0,0,0
000000019450.jpg,0,0,1,0,0,0
000000019455.jpg,0,0,1,0,0,0
000000019484.jpg,0,0,1,0,0,0
000000019496.jpg,0,0,1,0,0,0
000000019501.jpg,0,0,1,0,0,0
000000019523.jpg,0,0,1,0,0,0
000000019532.jpg,0,0,1,0,0,0
000000019534.jpg,0,0,1,0,0,0
000000019544.jpg,0,0,1,0,0,0
000000019546.jpg,0,0,1,0,0,0
000000019552.jpg,0,0,1,0,0,0
000000019558.jpg,0,0,1,0,0,0
000000019559.jpg,0,0,1,0,0,0
000000019579.jpg,0,0,1,0,0,0
000000019608.jpg,0,0,1,0,0,0
000000019622.jpg,0,0,1,0,0,0
000000019635.jpg,0,0,1,0,0,0
000000019637.jpg,0,0,1,0,0,0
000000019663.jpg,0,0,1,0,0,0
000000019671.jpg,0,0,1,0,0,0
000000019712.jpg,0,0,1,0,0,0
000000019714.jpg,0,0,1,0,0,0
000000019716.jpg,0,0,1,0,0,0
000000019725.jpg,0,0,1,0,0,0
000000019737.jpg,0,0,1,0,0,0
000000019754.jpg,0,0,1,0,0,0
000000019756.jpg,0,0,1,0,0,0
000000019759.jpg,0,0,1,0,0,0
000000019769.jpg,0,0,1,0,0,0
